MeterId,Fac Id,Desc,Date,VolYdy,Casing,Tubing,Static
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/7/2020,881.7605,,,31.77890967
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/6/2020,873.1252,,,32.89314326
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/5/2020,867.8074,,,32.12723001
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/4/2020,866.3452,,,31.86605241
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/3/2020,876.5349,,,31.32558003
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/2/2020,875.1978,,,31.07327349
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,12/1/2020,870.62,,,31.81504549
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/31/2020,825.491,,,30.0121024
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/30/2020,823.0062,,,30.09239563
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/29/2020,826.4581,,,30.46011153
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/28/2020,829.9423,,,31.12795595
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/27/2020,840.6688,,,31.25009946
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/26/2020,848.363,,,31.98205435
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/25/2020,854.4539,,,30.79409541
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/24/2020,857.7369,,,31.52879698
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/23/2020,858.8258,,,32.92825206
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/22/2020,860.9495,,,30.38238543
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/21/2020,864.9254,,,31.25117692
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/20/2020,865.0166,,,33.41796605
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/19/2020,861.266,,,30.18080268
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/18/2020,843.4965,,,30.55463379
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/17/2020,812.333,,,30.6774002
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/16/2020,795.4282,,,28.91238732
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/15/2020,743.2582,,,28.31341655
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/14/2020,780.5033,,,55.96525284
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/13/2020,781.6739,,,29.67576648
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/12/2020,781.9789,,,29.6089718
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/11/2020,778.3756,,,29.5789835
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/10/2020,782.753,,,29.56759575
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/9/2020,788.665,,,28.73106655
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/8/2020,777.8346,,,30.35595812
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/7/2020,787.1293,,,29.94775573
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/6/2020,790.3617,,,30.99296508
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/5/2020,789.8477,,,30.58323653
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/4/2020,782.6008,,,30.18422206
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/3/2020,786.2269,,,30.17130705
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/2/2020,782.022,,,29.41674746
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,12/1/2020,783.3079,,,30.26030377
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/31/2020,167.1586,,,24.99662562
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/30/2020,168.3849,,,26.50275713
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/29/2020,164.7215,,,25.69595839
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/28/2020,168.8213,,,27.68470069
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/27/2020,168.1148,,,26.4845491
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/26/2020,168.291,,,29.09485131
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/25/2020,165.8942,,,25.93100309
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/24/2020,161.7124,,,27.55480521
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/23/2020,164.5807,,,30.02422627
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/22/2020,164.4635,,,26.49363356
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/21/2020,169.9017,,,25.76768324
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/20/2020,167.2504,,,30.587673
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/19/2020,166.8652,,,24.10027879
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/18/2020,171.6093,,,25.05664396
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/17/2020,169.9171,,,26.46128489
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/16/2020,169.222,,,25.31489908
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/15/2020,140.8044,,,25.48655315
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/14/2020,170.7247,,,28.05784244
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/13/2020,169.3672,,,26.15045806
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/12/2020,169.8167,,,25.29702662
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/11/2020,171.9576,,,25.36947221
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/10/2020,173.7535,,,25.95678447
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/9/2020,163.2369,,,25.09855777
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/8/2020,174.0423,,,26.28983867
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/7/2020,174.4036,,,26.47260078
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/6/2020,174.9791,,,27.13828719
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/5/2020,174.9106,,,27.3175302
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/4/2020,174.6041,,,25.77302702
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/3/2020,190.794,,,26.40451878
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/2/2020,173.1819,,,25.7628581
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,12/1/2020,175.9611,,,25.99657807
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/31/2020,1424.191,,,198.2658078
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/30/2020,1435.052,,,201.4012517
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/29/2020,1354.146,,,193.4787336
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/28/2020,1280.404,,,228.2323978
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/27/2020,1382.246,,,260.0188215
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/26/2020,1411.229,,,211.490128
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/25/2020,1376.827,,,196.9270918
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/24/2020,1390.891,,,202.1843392
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/23/2020,1386.693,,,198.1980404
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/22/2020,1393.537,,,200.4349846
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/21/2020,1402.649,,,200.7412163
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/20/2020,1392.795,,,198.383652
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/19/2020,1397.541,,,200.9288407
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/18/2020,1401.74,,,198.3008363
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/17/2020,1406.948,,,196.033812
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/16/2020,1417.597,,,196.4704725
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/15/2020,1414.07,,,196.7131781
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/14/2020,1405.72,,,196.2461461
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/13/2020,1408.351,,,197.8978481
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/12/2020,1405.62,,,196.6756854
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/11/2020,1418.012,,,200.3631492
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/10/2020,1425.071,,,199.8337925
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/9/2020,1417.983,,,198.2087898
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/8/2020,1430.759,,,198.7272916
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/7/2020,1414.329,,,198.5587099
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/6/2020,1412.8,,,199.1940165
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/5/2020,1415.477,,,200.9855306
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/4/2020,1410.971,,,199.8115943
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/3/2020,1400.425,,,200.160018
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/2/2020,1414.488,,,201.7437475
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,12/1/2020,1420.548,,,199.636054
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/31/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/30/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/29/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/28/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/27/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/26/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/25/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/24/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/23/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/22/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/21/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/20/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/19/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/18/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/17/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/16/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/15/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/14/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/13/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/12/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/11/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/10/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/9/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/8/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/7/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/6/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/5/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/4/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/3/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/2/2020,,,,
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,12/1/2020,,,,
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/31/2020,365.3221,,,251.3013724
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/30/2020,577.0154,,,246.9557486
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/29/2020,656.9344,,,326.4280554
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/28/2020,679.2932,,,249.2540877
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/27/2020,723.6841,,,273.1067745
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/26/2020,730.982,,,224.7235616
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/25/2020,521.2582,,,221.1275318
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/24/2020,680.1364,,,210.9186327
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/23/2020,684.6558,,,216.5997324
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/22/2020,711.7444,,,236.8381154
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/21/2020,709.436,,,213.1747294
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/20/2020,702.3276,,,214.4860376
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/19/2020,710.7581,,,212.1919425
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/18/2020,701.4347,,,208.1311909
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/17/2020,709.645,,,204.9985587
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/16/2020,687.6974,,,209.7146484
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/15/2020,653.1442,,,213.3406327
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/14/2020,622.3656,,,210.9985661
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/13/2020,672.7368,,,208.4582815
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/12/2020,692.219,,,205.3753142
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/11/2020,692.3267,,,212.3248546
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/10/2020,686.09,,,212.4931641
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/9/2020,680.355,,,209.1903045
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/8/2020,649.422,,,211.0035226
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/7/2020,643.6793,,,206.6659162
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/6/2020,681.2589,,,210.692257
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/5/2020,678.5709,,,212.7031763
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/4/2020,674.721,,,216.3952295
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/3/2020,684.4344,,,216.5490646
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/2/2020,666.342,,,218.622072
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,12/1/2020,661.9507,,,215.3689745
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/31/2020,257.4351,,,150.4545004
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/30/2020,511.4247,,,224.9767233
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/29/2020,574.0639,,,96.25234567
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/28/2020,585.4694,,,75.12336333
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/27/2020,609.7388,,,78.49998707
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/26/2020,613.2159,,,81.01082124
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/25/2020,410.6191,,,80.85071683
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/24/2020,571.4708,,,141.8682327
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/23/2020,575.0995,,,76.46653636
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/22/2020,578.1128,,,79.12978035
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/21/2020,575.8879,,,82.08812896
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/20/2020,577.0825,,,81.61922852
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/19/2020,578.0468,,,80.45744372
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/18/2020,568.9037,,,79.75896188
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/17/2020,572.4857,,,79.06709397
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/16/2020,583.4306,,,79.32456695
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/15/2020,531.236,,,81.20948486
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/14/2020,500.0897,,,73.43241334
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/13/2020,548.2961,,,68.73480521
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/12/2020,569.3377,,,76.4923584
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/11/2020,574.2781,,,79.53069901
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/10/2020,558.2507,,,80.78027266
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/9/2020,569.3187,,,77.48523483
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/8/2020,540.7283,,,79.97225448
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/7/2020,533.1666,,,76.10652513
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/6/2020,572.039,,,74.65246579
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/5/2020,565.0504,,,79.48429134
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/4/2020,569.4175,,,78.07379895
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/3/2020,573.1966,,,78.66623681
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/2/2020,563.2326,,,78.28971805
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,12/1/2020,554.3209,,,75.90589637
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/31/2020,124.0262,,,316.2372113
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/30/2020,88.6515,,,356.244306
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/29/2020,100.4562,,,354.2653399
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/28/2020,116.56,,,302.0384454
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/27/2020,132.7453,,,312.5367315
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/26/2020,131.469,,,307.0532805
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/25/2020,125.3008,,,311.2466453
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/24/2020,126.055,,,306.7995131
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/23/2020,128.9135,,,299.8731703
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/22/2020,147.7419,,,309.4579068
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/21/2020,147.534,,,292.9214022
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/20/2020,140.3736,,,307.6330647
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/19/2020,148.2327,,,305.650471
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/18/2020,141.3356,,,314.5173957
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/17/2020,151.9619,,,277.7374808
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/16/2020,127.8328,,,285.8528837
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/15/2020,137.7107,,,315.93963
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/14/2020,136.4445,,,301.4172821
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/13/2020,148.0285,,,298.0202187
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/12/2020,143.1297,,,307.4444071
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/11/2020,145.1395,,,298.7208626
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/10/2020,134.0755,,,290.9650085
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/9/2020,130.9561,,,297.3644432
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/8/2020,128.733,,,312.7002689
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/7/2020,128.9461,,,302.7410879
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/6/2020,130.5316,,,292.5027196
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/5/2020,129.4205,,,297.7411163
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/4/2020,126.853,,,308.6087832
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/3/2020,129.8195,,,294.834265
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/2/2020,122.7051,,,294.6524841
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,12/1/2020,127.9496,,,295.252371
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/31/2020,152.3276,,,82.83875191
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/30/2020,150.9619,,,86.2176891
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/29/2020,148.4127,,,95.51107033
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/28/2020,127.231,,,92.18683994
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/27/2020,150.6156,,,126.5338009
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/26/2020,148.0123,,,81.54943961
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/25/2020,137.5854,,,81.64024415
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/24/2020,149.8848,,,101.3115578
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/23/2020,148.4788,,,90.538293
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/22/2020,148.6727,,,114.6993084
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/21/2020,150.8859,,,112.902543
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/20/2020,146.3618,,,108.0878144
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/19/2020,170.3357,,,104.628908
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/18/2020,158.0212,,,75.14697074
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/17/2020,107.8861,,,118.5858045
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/16/2020,125.1409,,,172.1390274
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/15/2020,176.3547,,,123.5675537
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/14/2020,105.4924,,,87.65952426
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/13/2020,61.07718,,,197.9733144
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/12/2020,118.0672,,,159.2405425
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/11/2020,117.5956,,,144.4621073
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/10/2020,150.5006,,,101.6520656
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/9/2020,147.3588,,,94.84966561
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/8/2020,148.0924,,,97.78063829
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/7/2020,141.8474,,,90.14836303
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/6/2020,136.1451,,,99.1631359
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/5/2020,146.9405,,,106.9501825
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/4/2020,142.7789,,,87.55459685
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/3/2020,149.7307,,,83.32124961
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/2/2020,145.2953,,,85.21121467
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,12/1/2020,145.7003,,,93.07144569
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,12/31/2020,17.77028,,,119.7732165
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,12/30/2020,16.71014,,,120.3354476
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,12/29/2020,14.74362,,,109.9898963
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,12/28/2020,14.42262,,,118.6784911
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,12/27/2020,14.7403,,,119.6423512
